RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
14,Cô Phượng - Cơm Bình Dân,10.913917,106.984218,"385 Ấp Hoà Bình, Bình Minh, Huyện Trảng Bom, Đồng Nai","Quán ăn, ","Cơm, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,no,no,13.000 -14.000,8.5,8.5,6.5,4.4,0.0
15,Thanh Ngố BBQ & Beer,10.955938,107.001463,"Hùng Vương, TT. Trảng Bom, Huyện Trảng Bom, Đồng Nai","Nhà hàng, ","Hải sản, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,yes,yes,50.000 -900.000,10.0,10.0,10.0,5.0,0.0
16,Chaly Coffee,10.9612474939722,106.9459068775177,"6/2 Quốc Lộ 1A, Xã Hố Nai 3, Huyện Trảng Bom, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, Ý, ",08:30 - 02:00,08:30 - 02:00,08:30 - 02:00,08:30 - 02:00,08:30 - 02:00,08:30 - 02:00,08:30 - 02:00,no,no,yes,12.000 -30.000,6.5,6.5,0.0,4.0,0.0
17,Sencha Tea - Trà Sữa Nhật - Đường D09,10.944561,107.061236,"2 Đường D09, Xã Trung Hòa, Huyện Trảng Bom, Đồng Nai","Café/Dessert, ","Thức uống, Trà sữa, ","Món Á, Món Nhật, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,no,no,yes,16.000 -45.000,10.0,10.0,10.0,5.0,0.0
18,Matcha Coffee - Trà Sữa & Ăn Vặt,10.9582402,106.9458214,"Quốc Lộ 1A, Xã Hố Nai 3, Huyện Trảng Bom, Đồng Nai","Café/Dessert, ","Trà, Pizza & Pasta, Bánh - Kẹo, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, Sữa, ","Món Việt, ",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,yes,no,yes,14.000 -105.000,10.0,10.0,10.0,5.0,0.0
19,Vườn Tràm - Quán Ăn Gia Đình,10.963382084681,106.9416639581322,"Quốc Lộ 1A, Huyện Trảng Bom, Đồng Nai","Quán ăn, ","Thịt Bò, Thịt Heo, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,yes,no,25.000 -300.000,9.0,9.0,9.0,4.6,0.0
20,Trà Sữa Matcha,10.9544163,106.9993230999999,"Lô D1, Khu Dân Cư Mới, Xã Hố Nai 3, Huyện Trảng Bom, Đồng Nai","Café/Dessert, ","Thức uống, Trà sữa, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,no,15.000 -35.000,8.0,8.0,8.0,4.5,0.0
21,Bún Bò Ngân,10.9444566,107.0619985,"Quốc Lộ 1A, Xã Trung Hòa, Huyện Trảng Bom, Đồng Nai","Quán ăn, ","Bún, Món nước, ","Món Việt, ",05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,no,no,no,20.000 -30.000,7.0,6.0,6.0,3.3,0.0
22,Bin Bin - Bò Lá Lốt & Thịt Heo Nướng,10.942294,107.074372,"Quốc Lộ 1A, Huyện Trảng Bom, Đồng Nai","Quán ăn, ","Thịt Bò, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,no,no,20.000 -30.000,10.0,9.0,9.0,4.8,0.0
23,Pallet - Nhà Hàng Ẩm Thực Sinh Thái,10.955032900106,106.9602942466736,"99 Ấp Tân Thành, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai","Nhà hàng, ","Thịt Gà, Thịt Bò, Món nước, Lẩu, Đặc sản rừng, Cơm văn phòng, Home-made, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,yes,yes,30.000 -200.000,8.0,7.0,7.0,3.7,0.0
24,Five Star Vietnam - Phạm Văn Thuận,10.956866,106.845378,"255B Phạm Văn Thuận, P. Tân Mai, Thành Phố Biên Hòa, Đồng Nai","Quán ăn, ","Thịt Gà, Gà rán, Ăn vặt - Ăn nhẹ, Cá/bò viên, Xúc xích, Fastfood - Thức ăn nhanh, ","Quốc tế, ",08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,yes,no,no,10.000 -50.000,0.0,7.0,0.0,3.6,0.0
