RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Ngọc Diễm - Trà Sữa Nhà Làm,10.7809732,106.643695,"514 Âu Cơ, P. 10, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, ","Trà, Thức uống, Trà sữa, Sữa, ","Món Việt, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,no,yes,yes,15.000 -15.000,8.8,8.1,6.3,7.8,0.0
2,Rio - Cơm Văn Phòng,10.794114,106.655971,"8/63 Nguyễn Đình Khơi, P. 4, Quận Tân Bình, TP. HCM","Quán ăn, ","Cơm, ","Món Việt, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,no,no,no,12.000 -40.000,0.0,0.0,0.0,5.0,0.0
3,Bún Chả Hà Nội Năm Cửa Ô,10.805501,106.664381,"105 Trần Quốc Hoàn, P. 4, Quận Tân Bình, TP. HCM","Quán ăn, ","Bún, Món nước, ","Món Việt, ",Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,no,yes,yes,40.000 -100.000,7.5,7.5,7.7,7.6,0.0
4,Súp Cua Hạnh - Phạm Văn Hai,10.793287,106.662735,"95 Phạm Văn Hai, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, ","Cua - Ghẹ, Hải sản, Súp, Ăn vặt - Ăn nhẹ, ","Món Việt, ",06:15 - 22:30,06:15 - 22:30,06:15 - 22:30,06:15 - 22:30,06:15 - 22:30,06:15 - 22:30,06:15 - 22:30,no,yes,yes,20.000 -55.000,0.0,0.0,0.0,5.1,0.0
5,Bánh Ướt Hoàng Trúc,10.771623,106.652656,"115 Nguyễn Thị Nhỏ, P. 9, Quận Tân Bình, TP. HCM","Quán ăn, ","Bánh ướt, Thịt Heo, Hải sản, Bánh - Kẹo, Bánh cuốn, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,20.000 -55.000,6.9,6.8,6.6,6.8,0.0
6,Ciao Gelato - Hoàng Hoa Thám,10.796619,106.647138,"2A Hoàng Hoa Thám, P. 12, Quận Tân Bình, TP. HCM","Café/Dessert, ","Café - Kem, ","Món Việt, ",08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,yes,no,yes,17.000 -50.000,9.1,8.6,8.4,8.7,0.0
7,Lạc Thái 6,10.799113,106.657332,"91 Nguyễn Thái Bình, P. 4, Quận Tân Bình, TP. HCM","Nhà hàng, ","Thịt Dê, Vịt quay, Thịt Ếch, ","Món Á, Món Thái, ","10:30 - 14:00, 16:30 - 20:30","10:30 - 14:00, 16:30 - 20:30","10:30 - 14:00, 16:30 - 20:30","10:30 - 14:00, 16:30 - 20:30","10:30 - 14:00, 16:30 - 20:30","10:30 - 14:00, 16:30 - 20:30","10:30 - 14:00, 16:30 - 20:30",no,yes,yes,50.000 -300.000,8.1,7.2,7.6,7.4,0.0
8,Quán Ốc Ký,10.790637,106.647001,"129 Trần Mai Ninh, P. 11, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, ","Hải sản, Nghêu - Sò - Ốc, Gỏi, Ăn vặt - Ăn nhẹ, Trứng vịt lộn, ","Món Việt, ",14:00 - 20:00,14:00 - 20:00,14:00 - 20:00,14:00 - 20:00,14:00 - 20:00,14:00 - 20:00,14:00 - 20:00,no,yes,yes,5.000 -65.000,0.0,0.0,0.0,5.2,0.0
9,Trần Ký - Chè & Các Món Ăn Vặt - Âu Cơ,10.772587,106.652381,"58/91 Âu Cơ, P. 9, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, ","Bánh mì, Chè, Ăn vặt - Ăn nhẹ, ","Món Việt, ","00:01 - 01:30, 09:00 - 23:59","00:01 - 01:30, 09:00 - 23:59","00:01 - 01:30, 09:00 - 23:59","00:01 - 01:30, 09:00 - 23:59","00:01 - 01:30, 09:00 - 23:59","00:01 - 01:30, 09:00 - 23:59","00:01 - 01:30, 09:00 - 23:59",no,yes,yes,10.000 -15.000,6.9,6.2,0.0,6.2,0.0
10,Sinh Tố Tao Đàn - Út Tịch,10.798335,106.658059,"30 Út Tịch, P. 4, Quận Tân Bình, TP. HCM","Café/Dessert, ","Trà, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,yes,no,yes,15.000 -35.000,8.0,6.3,6.9,7.2,0.0
11,Moon Palace - Parkson CT Plaza,10.809022,106.664792,"Tầng B1 Parkson CT Plaza, 60A Trường Sơn, P. 2, Quận Tân Bình, TP. HCM","Nhà hàng, ","Thịt Gà, Thịt Bò, Hải sản, ","Món Á, Món Trung Hoa, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,no,yes,no,200.000 -550.000,7.8,6.8,6.6,6.9,0.0
12,A Ngáo - Trà Sữa & Ăn Vặt - Hoàng Hoa Thám,10.804611,106.647612,"153A Hoàng Hoa Thám, P. 13, Quận Tân Bình, TP. HCM","Café/Dessert, ","Trà, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,yes,20.000 -55.000,7.4,6.9,6.8,7.3,0.0
13,Trà Chú Phong,10.797251,106.664628,"18 Phạm Văn Hai, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, ","Trà, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, Sữa, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,yes,yes,10.000 -30.000,8.4,8.3,6.9,7.9,0.0
14,ViNa Food - Shop Online,10.783396,106.6518,"43/24 Đông Hồ, P. 8, Quận Tân Bình, TP. HCM","Shop Online, ",,,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,yes,yes,yes,20.000 -50.000,8.7,8.8,7.1,8.0,0.0
15,Mì Gà Quay & Cơm Xèo Bò Hàn Quốc 186,10.791688,106.644105,"186 Bàu Cát, P. 12, Quận Tân Bình, TP. HCM","Quán ăn, ","Thịt Gà, Thịt Bò, Bún, Mì, Món nước, Miến, Cơm, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,no,15.000 -30.000,6.6,6.8,6.5,6.8,0.0
16,Năm Đoan - Bánh Canh Cá Lóc,10.789627,106.659786,"914 Cách Mạng Tháng Tám, P. 5, Quận Tân Bình, TP. HCM","Quán ăn, ","Bún, Hủ tiếu, Món nước, Cháo, Miến, Ăn vặt - Ăn nhẹ, ","Món Huế, Món Miền Trung, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,yes,no,no,25.000 -37.000,8.2,7.9,8.1,8.0,0.0
17,Cơm Gà Mắm Tỏi PugFoodNow,10.793962,106.659157,"29 Út Tịch, Quận Tân Bình, TP. HCM","Quán ăn, ","Cơm Chiên, Thịt Bò, Bún, Hủ tiếu, Hải sản, Món nước, Mì, Miến, Cơm, ","Món Việt, ",10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,no,no,no,35.000 -35.000,7.2,7.2,7.2,7.2,0.0
18,Ốc Hương - Trung Lang,10.7943702,106.6477166,"20/7/11 Trung Lang, P. 12, Quận Tân Bình, TP. HCM","Quán ăn, ","Bún, Hải sản, Mì, Nghêu - Sò - Ốc, Ăn vặt - Ăn nhẹ, Trứng vịt lộn, ","Món Việt, ",13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,yes,no,no,40.000 -50.000,7.9,7.8,8.1,8.0,0.0
19,Quán Của Má - Nem Nướng & Đặc Sản Nha Trang - Nguyễn Thị Nhỏ,10.7698245,106.6525561,"61 Nguyễn Thị Nhỏ, P. 9, Quận Tân Bình, TP. HCM","Quán ăn, ","Bún, Ăn vặt - Ăn nhẹ, Cơm, Nem, ","Món Miền Trung, Nha Trang, ",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,no,no,yes,30.000 -45.000,7.3,7.0,7.4,7.3,0.0
20,Bánh Mì Số 8 Ngọc Ánh,10.796807,106.646975,"8 Hoàng Hoa Thám, P. 12, Quận Tân Bình, TP. HCM","Quán ăn, ","Bánh mì, Bánh - Kẹo, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,10.000 -17.000,0.0,0.0,0.0,3.7,0.0
21,A Tài - Bún Thịt Nướng - Nguyễn Văn Thủ,10.7880175,106.696998,"152 Đường Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. HCM","Shop Online, ","Bún, Miến, ","Món Việt, ",07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,yes,yes,yes,20.000 -30.000,6.0,6.3,0.0,2.8,0.0
22,A Tài - Bún Thịt Nướng - Trần Văn Dư,10.8048625,106.644344,"55 Trần Văn Dư, P. 13, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, ","Bún, Miến, Ăn vặt - Ăn nhẹ, ","Món Việt, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,no,yes,yes,27.000 -35.000,0.0,0.0,0.0,5.6,0.0
23,A Tài - Bún Thịt Nướng - Nguyễn Thi,10.7500548,106.6587146,"35 Nguyễn Thi, P. 13, Quận 5, TP. HCM","Shop Online, ","Bún, Miến, Cơm, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,yes,yes,yes,20.000 -30.000,0.0,6.0,0.0,5.5,0.0
