RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Vườn Sinh Thái Xẻo Nhum,10.023984,105.787214,"KDC. Hồng Loan, KV. 5, P. Hưng Thạnh, Quận Cái Răng, Cần Thơ","Nhà hàng, Du lịch sinh thái, ",,"Món Việt, ",06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,no,no,yes,30.000 -200.000,6.6,6.6,6.6,3.8,0.0
2,Sáu Hoài - Pizza & Hủ Tiếu,9.99808,105.738607,"Gần Cầu Rau Răm, Quận Cái Răng, Cần Thơ","Quán ăn, ","Hủ tiếu, Pizza & Pasta, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,no,35.000 -50.000,7.7,7.3,7.4,2.3,0.0
3,Gà Rán KFC - Big C Hưng Phú Cần Thơ,10.014285,105.784199,"Lô Số 1 Khu Dân Cư Hưng Phú 1, P. Hưng Phú, Quận Cái Răng, Cần Thơ","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Ăn vặt - Ăn nhẹ, Cơm, Thức uống, Nước ngọt, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,no,yes,30.000 -88.000,7.8,7.5,7.9,2.7,0.0
4,Gà Rán & Burger Lotteria - Cần Thơ Big C,10.013563,105.784725,"Lô 1, KDC Hưng Phú 1, P. Hưng Phú, Quận Cái Răng, Cần Thơ","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Cơm, Fastfood - Thức ăn nhanh, ","Món Việt, Món Á, Món Hàn, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,no,yes,30.000 -100.000,7.6,7.4,7.7,4.1,0.0
5,Pizza Hut - Big C Cần Thơ,10.013919,105.784842,"Lô 1 KDC Hưng Phú 1, P. Hưng Phú, Quận Cái Răng, Cần Thơ","Nhà hàng, ","Pizza & Pasta, ","Mỹ, Châu Mỹ, ",10:00 - 20:20,10:00 - 20:20,10:00 - 20:20,10:00 - 20:20,10:00 - 20:20,10:00 - 20:20,10:00 - 20:20,yes,no,yes,40.000 -165.000,8.1,7.8,7.9,4.3,0.0
6,Bún Đậu Mắm Tôm Bảo Ngọc,10.0111083,105.7765831,"18/5 Khu Vực 1, P. Hưng Thạnh, Quận Cái Răng, Cần Thơ","Quán ăn, ","Phở, Bún, Món nước, Miến, ","Món Việt, ",09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,no,no,no,20.000 -85.000,7.3,7.2,7.1,3.4,0.0
7,Trung Nguyên Legend Coffee - Big C Cần Thơ,10.014264,105.784521,"Siêu Thị Big C, KDC Hưng Phú, P. Hưng Phú, Quận Cái Răng, Cần Thơ","Café/Dessert, ","Trà, Trà chanh, Café - Kem, Sinh tố - Nước ép, Cơm văn phòng, Thức uống, Sữa, ","Món Việt, ",07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,no,no,yes,40.000 -110.000,7.3,6.7,7.7,4.2,0.0
8,Quán Nhậu 351,9.9987882874274,105.750895552323,"Hàng Xoài, Quận Cái Răng, Cần Thơ","Quán nhậu, ",,"Món Việt, ",17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,yes,yes,yes,10.000 -200.000,8.6,7.7,7.2,4.6,0.0
9,Cháo Hào Sữa Bình Hào,10.0228005,105.7807982,"7 Quang Trung, P. Hưng Phú, Quận Cái Răng, Cần Thơ","Quán ăn, ","Hải sản, Cháo, Hàu, Ăn vặt - Ăn nhẹ, ","Món Việt, ",16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,no,no,no,10.000 -55.000,8.1,8.3,7.5,3.9,0.0
10,Coco Inn - Kem Dừa Thái Lan,10.017214,105.786125,"64 Đường A3, Hưng Phú, Quận Cái Răng, Cần Thơ","Café/Dessert, ","Café - Kem, Ăn vặt - Ăn nhẹ, ","Món Thái, ",15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,no,no,yes,10.000 -30.000,9.2,9.3,8.9,4.7,0.0
