RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Mẹt - Bún Đậu Mắm Tôm - Lê Quang Định,10.809447,106.692856,"241 Lê Quang Định, P. 7, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Bún, ","Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,yes,100.000 -220.000,0.0,0.0,6.4,5.8,0.0
2,Helicopter Cafe,10.794866,106.699768,"27/65 Điện Biên Phủ, P. 15, Quận Bình Thạnh, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,yes,25.000 -45.000,8.8,9.1,9.5,9.0,0.0
3,Sushi & BBQ Miya - Huỳnh Mẫn Đạt,10.7909712,106.7086172,"48A Huỳnh Mẫn Đạt, P. 19, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Lẩu, Sushi & Sashimi, ",,"10:00 - 14:00, 17:00 - 23:00","10:00 - 14:00, 17:00 - 23:00","10:00 - 14:00, 17:00 - 23:00","10:00 - 14:00, 17:00 - 23:00","10:00 - 14:00, 17:00 - 23:00","10:00 - 14:00, 17:00 - 23:00","10:00 - 14:00, 17:00 - 23:00",no,no,no,35.000 -150.000,9.8,9.4,9.8,9.4,0.0
4,Bornga Restaurant - Vincom Landmark 81,10.794937,106.7219892,"L5-01 Vincom Landmark 81, 772 Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Lẩu, Bánh - Kẹo, Đặc sản rừng, Đặc sản vùng, Cá/bò viên, Fastfood - Thức ăn nhanh, ","Món Á, Món Hàn, ",11:00 - 20:50,11:00 - 20:50,11:00 - 20:50,11:00 - 20:50,11:00 - 20:50,11:00 - 20:50,11:00 - 20:50,no,no,yes,400.000 -600.000,6.6,0.0,6.9,6.5,0.0
5,Cơm Chay Hải Đăng - Xô Viết Nghệ Tĩnh,10.803832,106.71001,"341/51 Xô Viết Nghệ Tĩnh, P. 24, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Phở, Cơm Chiên, Bún, Hủ tiếu, Hải sản, Mì, Bánh canh, Lẩu, Gỏi, Món chay, Cơm, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,no,yes,20.000 -30.000,7.5,7.0,7.1,7.1,0.0
6,Bánh Xèo Bình Định 5K,10.7987406,106.7049587,"177 Điện Biên Phủ, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Bánh - Kẹo, Bánh xèo, ","Món Miền Trung, ",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,no,no,no,5.000 -10.000,8.1,7.1,6.9,7.8,0.0
7,Phở Vạn Kiếp 91 - Vạn Kiếp,10.7991785,106.6937161,"91 Vạn Kiếp, P. 3, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Phở, Bò Kho, Thịt Bò, Món nước, ","Miền Đông, Món Miền Nam, ","06:30 - 11:00, 16:00 - 21:00","06:30 - 11:00, 16:00 - 21:00","06:30 - 11:00, 16:00 - 21:00","06:30 - 11:00, 16:00 - 21:00","06:30 - 11:00, 16:00 - 21:00","06:30 - 11:00, 16:00 - 21:00","06:30 - 11:00, 16:00 - 21:00",no,no,no,25.000 -39.000,7.4,7.0,0.0,6.9,0.0
8,Muteki Brinc Adeira - Japanese Teppanyaki,10.7905398,106.7121222000001,"88 Phạm Viết Chánh, P. 19, Quận Bình Thạnh, TP. HCM","Nhà hàng, Café/Dessert, ","Thịt Gà, Thịt Bò, Rượu vang, Thức uống, ","Món Á, Món Nhật, Món Hàn, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,yes,50.000 -400.000,8.2,8.2,7.9,7.8,0.0
9,Kỳ Anh Quán - Câu Tôm Thanh Đa,10.8340703872502,106.7405925502713,"435/37A Bình Quới , P. 28, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Tôm, Hải sản, ","Món Việt, ",08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,no,no,no,100.000 -220.000,8.1,7.4,7.9,7.5,0.0
10,Oliver's Pizza,10.7902936,106.7115945,"85/3 Phạm Viết Chánh, P. 19, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Bánh mì, Pizza & Pasta, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Nem, Fastfood - Thức ăn nhanh, ","Quốc tế, ",11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,no,yes,yes,40.000 -55.000,9.1,8.6,7.7,8.3,0.0
