RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Say Coffee 24H - Cao Đạt,10.7545674,106.6823023,"224 Đ. Cao Đạt, P. 1, Quận 5, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Thức uống, Trà sữa, Sữa, ","Món Việt, ",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,yes,no,yes,10.000 -35.000,6.8,6.6,6.9,0.0,0.0
2,Texas Chicken - Nguyễn Văn Cừ,10.761847,106.682948,"217B Nguyễn Văn Cừ, Quận 5, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Ăn vặt - Ăn nhẹ, Thức uống, Nước ngọt, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,no,no,yes,20.000 -275.000,7.3,6.6,7.2,0.0,0.0
3,Dim Tu Tac - Nhà Hàng Quảng Đông - Trần Hưng Đạo,10.752758,106.671293,"29B Trần Hưng Đạo, P. 6, Quận 5, TP. HCM","Nhà hàng, ","Bánh ướt, Bún, Thịt Heo, Hủ tiếu, Mì, Bánh bao, Miến, Bánh - Kẹo, Dimsum, Bánh tằm, ","Món Á, Món Trung Hoa, ",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,no,yes,yes,100.000 -400.000,9.0,6.5,6.6,0.0,0.0
4,Osaka - Cơm Thố Nhật Bản,10.7523203,106.6697501,"53 Nguyễn Thời Trung, P. 6, Quận 5, TP. HCM","Quán ăn, ","Cơm, ","Món Á, Món Nhật, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,no,no,no,30.000 -50.000,7.3,6.5,6.1,0.0,0.0
5,Thiên Du & Sky Sushi - Trần Hưng Đạo,10.7533468,106.674167,"1089A Trần Hưng Đạo, P. 5, Quận 5, TP. HCM","Ăn vặt/vỉa hè, Quán ăn, ","Hải sản, Cá, Sushi & Sashimi, ","Món Á, Món Nhật, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,no,no,no,30.000 -110.000,7.3,6.7,6.8,0.0,0.0
6,Tokori BBQ - Nhà Hàng Nướng Nhật Bản - Ngô Quyền,10.7545437,106.6664461,"105 Ngô Quyền, P. 11, Quận 5, TP. HCM","Nhà hàng, ","Thịt Bò, Lẩu, Sushi & Sashimi, ","Món Nhật, ","10:00 - 14:00, 17:00 - 22:00","10:00 - 14:00, 17:00 - 22:00","10:00 - 14:00, 17:00 - 22:00","10:00 - 14:00, 17:00 - 22:00","10:00 - 14:00, 17:00 - 22:00","10:00 - 14:00, 17:00 - 22:00","10:00 - 14:00, 17:00 - 22:00",no,no,yes,50.000 -650.000,8.6,8.4,8.5,0.0,0.0
7,Kim - Cháo Ếch Singapore,10.7571083,106.6825461,"110 Phan Văn Trị , P. 2, Quận 5, TP. HCM","Quán ăn, ","Cháo, Ăn vặt - Ăn nhẹ, Halal, ","Món Á, Singapore, ","00:01 - 01:00, 12:00 - 23:59","00:01 - 01:00, 12:00 - 23:59","00:01 - 01:00, 12:00 - 23:59","00:01 - 01:00, 12:00 - 23:59","00:01 - 01:00, 12:00 - 23:59","00:01 - 01:00, 12:00 - 23:59","00:01 - 01:00, 12:00 - 23:59",no,no,no,38.000 -60.000,7.0,6.8,6.8,0.0,0.0
8,Royal Garden - Cantonese Cuisine - Ẩm Thực Trung Hoa,10.7523503,106.6590714460327,"68 Châu Văn Liêm, P. 11, Quận 5, TP. HCM","Nhà hàng, ","Thịt Gà, Trà, Thịt Bò, Thịt Heo, Hải sản, Món nước, Lẩu, Thịt Vịt, Đặc sản rừng, Rượu vang, Thức uống, Bia, Nước ngọt, ","Món Á, Món Trung Hoa, ",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,no,yes,no,400.000 -1.100.000,7.6,7.2,7.9,0.0,0.0
9,Baoz Dimsum Restaurant - Nguyễn Tri Phương,10.7531391,106.6696119,"88 Nguyễn Tri Phương, P. 7, Quận 5, TP. HCM","Nhà hàng, ","Bún, Hủ tiếu, Mì, Dimsum, ","Món Á, Món Trung Hoa, ",06:30 - 22:45,06:30 - 22:45,06:30 - 22:45,06:30 - 22:45,06:30 - 22:45,06:30 - 22:45,06:30 - 22:45,no,no,yes,50.000 -200.000,7.2,6.5,7.3,1.5,0.0
10,Baoz Dimsum Restaurant - Lê Đại Hành,10.7651509,106.6548705,"299 Lê Đại Hành, P. 13, Quận 11, TP. HCM","Quán ăn, ","Dimsum, ",,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,50.000 -200.000,0.0,0.0,0.0,0.0,0.0
