RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
1,Chú Di - Dimsum & Há Cảo Hấp,10.0317853,105.7529823,"369 Nguyễn Văn Cừ Nối Dài, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Tôm ,  Hải sản ,  Dimsum",,,,,,,,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
2,Quỳnh's Dimsum - Há Cảo Hồng Kong,10.029721,105.7751485,"12A Mạc Thiên Tích, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Món nước ,  Dimsum",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,"Món Á ,  Món Trung Hoa",no,no,yes,10.000 - 25.000,7.8,7.6,6.9,4.5,4.2
3,Gia Hảo The Dimsum,10.0266739,105.7707875,"95 Trần Văn Hoài, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Cơm Chiên ,  Bún ,  Mì ,  Dimsum ,  Cơm văn phòng ,  Cơm ,  Thức uống",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"Món Á ,  Món Trung Hoa",no,no,no,10.000 - 30.000,7.9,8.3,7.9,4.5,3.8
4,Dimsum Nhà Gấu,10.03264,105.76184,"49A Hẻm 385 Trần Nam Phú, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bánh bao ,  Bánh - Kẹo ,  Dimsum ,  Bánh tằm",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
5,Dimsum Hongkong Quán,10.03264,105.76185,"41AA/385 Trần Nam Phú, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,Dimsum,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
6,BaBoBu - Dimsum & Tea - Nguyễn Văn Linh,10.0302071,105.758582,"329F11/11 Hẻm Tổ 11, Nguyễn Văn Linh Kv3, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè , Quán ăn","Dimsum ,  Ăn vặt - Ăn nhẹ",07:00 - 19:00,07:00 - 09:00,07:00 - 22:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,"Món Việt ,  Món Á ,  Đặc biệt ,  Món Trung Hoa ,  Món Miền Nam",no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
7,Dimsum HongKong Tâm Ký,10.03149,105.78768,"Lô 59-60 Chợ Đêm Hàng Dừa, Đường Phan Chu Trinh, P. Tân An, Quận Ninh Kiều, Cần Thơ",Quán ăn,Dimsum,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,0.0,0.0
8,Tiệm Cơm Dimsum Huỳnh Ký,10.017203,105.7607707,"104 Đường 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Cơm Chiên ,  Bún ,  Hủ tiếu ,  Mì ,  Dimsum ,  Cơm",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,0.0,0.0
10,Minmin Dimsum - Há Cảo 14 Vị,10.0281,105.77387,"44 Mạc Thiên Tích, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Ăn vặt - Ăn nhẹ ,  Nem",14:00 - 21:30,14:00 - 21:30,14:00 - 21:30,14:00 - 21:30,14:00 - 21:30,14:00 - 21:30,14:00 - 21:30,"Món Á ,  Món Trung Hoa",no,yes,yes,20.000 - 20.000,9.7,9.5,9.0,4.5,4.5
11,Kubin Dimsum,10.027926,105.780118,"79 Quang Trung, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Bánh bao ,  Bánh - Kẹo ,  Dimsum ,  Ăn vặt - Ăn nhẹ",14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,Món Việt,no,yes,yes,4.000 - 30.000,8.0,8.0,8.0,4.5,4.5
12,Dimsum A Phấy,10.0596772,105.7533556,"381 Trần Quang Diệu, P. An Thới, Quận Bình Thủy, Cần Thơ",Quán ăn,Dimsum,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,"Món Á ,  Món Trung Hoa",no,no,no,5.000 - 30.000,0.0,0.0,0.0,4.5,0.0
13,Kubin Dimsum - Nguyễn Việt Hồng,10.03035,105.77639,"163 Nguyễn Việt Hồng, P. An Phú, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bánh bao ,  Bánh - Kẹo ,  Bánh tằm",14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,0.0,0.0
