RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Mực Chiên Nước Mắm,10.034659,105.787172,"Phan Đình Phùng, P. Tân An, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ","Hải sản, Mực, Ăn vặt - Ăn nhẹ, ","Món Việt, ",19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,no,yes,yes,25.000 -55.000,8.7,7.2,7.4,7.6,0.0
2,Ẩm Thực Lành - Món Ăn Dân Dã,10.036554,105.772975,"44 Nguyễn Cư Trinh, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Món nước, Cơm, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,no,10.000 -40.000,8.3,7.9,8.4,7.6,0.0
3,Hào Siêu Thịt 10K,10.0313022,105.7859693,"68 Nguyễn An Ninh, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ","Hải sản, ","Món Việt, ",17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,no,yes,yes,9.000 -22.000,8.5,7.9,7.7,8.0,0.0
4,Khoai Lắc Xí Muội,10.0482409,105.7752906,"150 Trần Việt Châu, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, Trái cây, Fastfood - Thức ăn nhanh, ","Món Việt, ",17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,no,yes,yes,10.000 -15.000,8.3,7.8,7.1,8.0,0.0
5,Monaco - Tinh Hoa Ẩm Thực,10.046639,105.785858,"33 Nguyễn Bình, P. Cái Khế, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Cơm Chiên, Bún, Mì, Món nước, Lẩu, Miến, Ăn vặt - Ăn nhẹ, Cơm, Nem, Xúc xích, Fastfood - Thức ăn nhanh, ","Món Á, Món Thái, ",09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,no,no,no,39.000 -75.000,8.7,8.8,8.1,8.4,0.0
6,Sậy - Steak House & Wine Bar,10.0240912,105.7672422000001,"71/6 Đường 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Thịt Bò, ","Món Âu, Pháp, ",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,no,no,yes,139.000 -479.000,7.0,7.5,7.7,7.2,0.0
7,Sò Ốc Điểm Liễu,10.043932,105.784311,"Nhà Lồng 3, Chợ Cái Khế, Trần Văn Khéo, Quận Ninh Kiều, Cần Thơ","Quán nhậu, ",,"Món Việt, ",18:00 - 23:00,18:00 - 23:00,18:00 - 23:00,18:00 - 23:00,18:00 - 23:00,18:00 - 23:00,18:00 - 23:00,yes,yes,yes,65.000 -120.000,8.7,7.5,7.6,8.0,0.0
8,Căn Tin Số 2 KTX Khu A,10.0283094750035,105.770611166954,"Đường 3 Tháng 2, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Món nước, Cơm, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,no,10.000 -15.000,8.2,7.9,8.0,8.1,0.0
9,Phở Nga,10.030767,105.777915,"103 Nguyễn Việt Hồng, P. An Phú, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Phở, Bún, Thức uống, ","Món Việt, ","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00",no,no,no,20.000 -55.000,7.2,7.4,7.4,7.3,0.0
10,Sky Bar,10.0365047771862,105.7896169647574,"2 Hai Bà Trưng, Quận Ninh Kiều, Cần Thơ","Bar/Pub, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,yes,yes,no,50.000 -200.000,7.6,7.6,7.9,7.6,0.0
