RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
1,Bún Đậu Mắm Tôm Hà Bắc,10.378777,107.109258,"A104 Lakeside A, Trung Tâm Đô Thị Chí Linh, P. Nguyễn An Ninh, Tp. Vũng Tàu, Vũng Tàu",Quán ăn,Bún,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,,no,no,no,5.000 - 45.000,0.0,0.0,0.0,4.5,0.0
2,Mẹt Tre - Bún Đậu Mắm Tôm - Trương Công Định,10.35873,107.08687,"382 Trương Công Định, P. 8, Tp. Vũng Tàu, Vũng Tàu",Quán ăn,Bún,08:30 - 22:20,08:30 - 22:20,08:30 - 22:20,08:30 - 22:20,08:30 - 22:20,08:30 - 22:20,08:30 - 22:20,,no,no,no,30.000 - 200.000,9.0,9.0,9.0,4.5,4.8
3,Bún Đậu Mắm Tôm - A Toàn,10.377928,107.111331,"A7 - 7/1 Chung Cư Lakeside, TTĐT Chí Linh, P. Nguyễn An Ninh, Tp. Vũng Tàu, Vũng Tàu",Quán ăn,Bún,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,"Món Bắc ,  Hà Nội",no,no,no,30.000 - 50.000,7.5,5.0,5.0,4.5,4.2
4,"Cô Út - Bún Đậu Mắm Tôm, Mì Cay & Trà Các Loại",10.4034807,107.1247984,"766 Đường 30/4, P. 11, Tp. Vũng Tàu, Vũng Tàu",Quán ăn,"Bún ,  Mì",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.0,0.0
5,"Quán Hưng Yên - Bún Cá Sữa, Bún Chả Quạt & Bún Đậu Mắm Tôm",10.3789186,107.1115338,"A7 - 2/21 Trung Tâm Đô Thị Chí Linh, P. Nguyễn An Ninh, Tp. Vũng Tàu, Vũng Tàu",Quán ăn,Bún,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,,no,no,no,0 - 0,0.0,0.0,0.0,0.0,0.0
6,Cô Chung - Bún Đậu Mắm Tôm,10.363358,107.084857,"132/2 Nguyễn Tri Phương, P. 7, Tp. Vũng Tàu, Vũng Tàu",Quán ăn,"Bún ,  Ăn vặt - Ăn nhẹ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,"Món Việt ,  Món Bắc",no,no,no,25.000 - 50.000,7.9,7.7,7.4,4.5,0.2
