RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Moon Fast Food - Món Hàn - Trường Chinh,10.7966868,106.6478011,"013 CC CMT8 - 162T Trường Chinh, P. 12, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, Café/Dessert, Quán ăn, Tiệm bánh, ","Bún, Mì, Cháo, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Cơm, Thức uống, Fastfood - Thức ăn nhanh, ","Món Á, Món Hàn, ",11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,yes,yes,yes,12.000 -30.000,7.6,6.7,6.4,3.3,0.0
2,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Cộng Hòa",10.801412,106.652237,"111 Cộng Hòa, Quận Tân Bình, TP. HCM","Nhà hàng, ","Hamburger, Beefsteak - Bò né, Thịt Bò, Pizza & Pasta, Fastfood - Thức ăn nhanh, ","Món Âu, Mexico, Châu Mỹ, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,yes,yes,yes,80.000 -695.000,7.9,7.4,7.6,3.5,0.0
3,Sumo BBQ - Lê Văn Sỹ - Buffet Nướng & Lẩu,10.796485,106.665391,"300 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM","Nhà hàng, Buffet, ","Bò nướng, Thịt Bò, Lẩu, ","Món Á, Món Nhật, ","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00",no,yes,yes,300.000 -407.000,8.0,7.7,7.9,4.5,0.0
4,Papas' Chicken - Gà Rán Hàn Quốc - Hoàng Văn Thụ,10.7982037,106.6587363,"431A Hoàng Văn Thụ, P. 4, Quận Tân Bình, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Pizza & Pasta, Ăn vặt - Ăn nhẹ, Nem, Cá/bò viên, Fastfood - Thức ăn nhanh, ","Món Á, Món Hàn, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,yes,20.000 -400.000,6.7,0.0,6.8,2.8,0.0
5,Bún Bò Hải Lệ,10.8158728,106.6686371,"B58 Đ. Bạch Đằng, P. 2, Quận Tân Bình, TP. HCM","Quán ăn, ","Thịt Bò, Bún, Ăn vặt - Ăn nhẹ, Nem, ","Miền Đông, Món Miền Nam, ",06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,no,no,no,25.000 -39.000,7.0,6.9,6.8,3.6,0.0
6,Bánh Mì PewPew - Út Tịch,10.796009,106.658714,"66 Út Tịch, P. 4, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, ","Bánh mì, Xôi, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Cơm, ","Món Việt, ",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,no,yes,yes,20.000 -30.000,6.7,6.7,6.7,1.9,0.0
7,Tokyo Deli Express - Sushi - Hậu Giang,10.8078833,106.664225,"7-9 Hậu Giang, P. 4, Quận Tân Bình, TP. HCM","Nhà hàng, ","Sushi & Sashimi, ","Món Á, Món Nhật, ",11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,no,yes,yes,100.000 -165.000,7.8,7.4,7.7,4.1,0.0
8,The Coffee Bean & Tea Leaf - Tân Sơn Nhất,10.8136876,106.6630475,"Tân Sơn Nhất- B1 Tầng Trệt, Sân Bay Tân Sơn Nhất Khu vực Thương Mại Nhà Để Xe Ga Quốc Nội, TIA, P. 2, Quận Tân Bình, TP. HCM","Café/Dessert, ","Trà, Trà chanh, Café - Kem, Sinh tố - Nước ép, Cơm văn phòng, Thức uống, Bia, Nước ngọt, Trái cây, Trà sữa, ","Mỹ, Châu Mỹ, Úc, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,yes,yes,70.000 -132.000,7.4,7.2,7.5,2.7,0.0
9,Đại Chúng Mì Gia - Mì & Hủ Tiếu,10.796748,106.641208,"68 Trương Công Định, P. 14, Quận Tân Bình, TP. HCM","Quán ăn, ","Thịt Gà, Vịt tiềm, Hủ tiếu, Mì, Món nước, Hoành Thánh - Vằn Thắn, Thịt Vịt, Sủi cảo, ","Món Việt, ",06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,no,no,no,25.000 -40.000,9.1,6.4,6.4,3.7,0.0
10,Mr Nhoi - Heo Quay Tây Bắc - Ngô Thị Thu Minh,10.797622,106.662436,"110B Ngô Thị Thu Minh, P. 2, Quận Tân Bình, TP. HCM","Quán ăn, ","Heo quay, Lẩu, ","Món Bắc, ",15:00 - 20:00,15:00 - 20:00,15:00 - 20:00,15:00 - 20:00,15:00 - 20:00,15:00 - 20:00,15:00 - 20:00,no,yes,no,12.000 -250.000,9.6,9.5,9.1,5.0,0.0
