RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
32,Cộng Cà Phê - Vincom Center,10.7781984,106.7018236,"Tầng Hầm 3, Tầng B3, Vincom Đồng Khởi, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Sữa",09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,Món Việt,no,no,yes,20.000 - 50.000,7.0,7.0,7.5,4.5,2.4
33,Cộng Cà Phê - KĐT Dragon Village,10.7872887,106.8092252,"D35-KĐT Dragon Village, đường Nguyễn Thị Tư , P. Phủ Hữu, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,20.000 - 100.000,0.0,0.0,0.0,4.5,0.0
34,Balzar De Cafe - Hãng Cà Phê Chất Lượng Cao - Trần Khắc Chân,10.7952239,106.691153,"118/7 Trần Khắc Chân, P. Tân Định, Quận 1, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",06:39 - 21:39,06:39 - 21:39,06:39 - 21:39,06:39 - 21:39,06:39 - 21:39,06:39 - 21:39,06:39 - 21:39,,no,no,no,20.000 - 45.000,10.0,7.5,5.0,4.5,3.8
35,Cà Phê Ông Bầu - 147E Nguyễn Thị Minh Khai,10.770939,106.687017,"147E Nguyễn Thị Minh Khai, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Café/Dessert,"Trà ,  Thức uống ,  Trà sữa",06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,,no,no,no,16.000 - 32.000,10.0,9.9,10.0,4.5,5.0
36,Cộng Cà Phê - Xuân Thủy,10.8040695,106.7357659,"91 Xuân Thuỷ, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",Café/Dessert,"Café - Kem ,  Sinh tố - Nước ép ,  Thức uống",07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,Món Việt,no,no,no,25.000 - 60.000,5.8,4.5,6.8,4.5,0.6
37,Mộc Trà - Trà Sữa Và Cà Phê - D5,10.8056623,106.717708,"159 Đường D5, P. 25, Bình Thạnh, TP. HCM",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
38,Robusta Honey Coffee Company - Hãng Cà Phê Robusta Honey Chất Lượng Cao - Trần Khắc Chân,10.7953164,106.6911373,"118/7 Trần Khắc Chân, P. Tân Định, Quận 1, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",06:39 - 21:39,06:39 - 21:39,06:39 - 21:39,06:39 - 21:39,06:39 - 21:39,06:39 - 21:39,06:39 - 21:39,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
39,Lục Cafe - Trà Trái Cây & Cà Phê Bọt Biển,10.7929352,106.7042834,"40 Trường Sa, P. 17, Bình Thạnh, TP. HCM",Café/Dessert,"Trà ,  Trà chanh ,  Café - Kem ,  Sinh tố - Nước ép ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Nước ngọt ,  Trà sữa ,  Sữa",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,Món Việt,yes,no,yes,15.000 - 29.000,6.4,6.4,6.9,4.5,4.4
40,Đảo Matcha - Trà & Cà Phê - Trần Quốc Hoàn,10.8051895,106.6641996,"93 Trần Quốc Hoàn, P. 4, Tân Bình, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
41,Cộng Cà Phê - 6A Ngô Thời Nhiệm,10.7810538,106.6900069,"6A Ngô Thời Nhiệm, P. Võ Thị Sáu, Quận 3, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
42,Cộng Cà Phê - Sương Nguyệt Ánh,10.770726,106.687908,"136 Sương Nguyệt Ánh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Sữa",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,Món Việt,no,no,yes,20.000 - 60.000,5.8,5.5,5.1,4.5,4.2
43,Cà Phê Ông Bầu - Viettravel,10.780828,106.695557,"Số 190 Đường Pasteur, Quận 3, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,no,no,no,20.000 - 50.000,10.0,9.0,9.0,4.5,4.9
44,Cộng Cà Phê - 36/2 Nguyễn Gia Trí,10.8063318,106.716425,"36/2 - 36/4 Nguyễn Gia Trí, P. 25, Bình Thạnh, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,30.000 - 90.000,0.0,0.0,0.0,4.5,0.0
45,22:22 Cà Phê - 73 Nguyễn Khắc Nhu,10.7642493,106.692697,"73 Nguyễn Khắc Nhu, P. Cô Giang, Quận 1, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
46,Cà Phê Ông Bầu - Siêu Thị Satra 3 Tháng 2,10.7686976,106.6680027,"460 Đường 3 Tháng 2, P. 12, Quận 10, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,no,no,no,16.000 - 35.000,0.0,0.0,0.0,4.5,0.0
47,Cà Phê Ông Bầu - Nguyễn Thị Minh Khai,10.767279,106.683075,"474 Nguyễn Thị Minh Khai, P. 2, Quận 3, TP. HCM",Café/Dessert,"Trà ,  Trà chanh ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Nước ngọt ,  Sữa",06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,Món Việt,no,no,no,16.000 - 32.000,9.8,9.7,8.9,4.5,4.9
48,22:22 Cà Phê - Lương Hữu Khánh,10.7698933,106.6865792,"10A Lương Hữu Khánh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
49,Tạp Hoá Cà Phê Tự Do - Quang Trung,10.8287638,106.6736086,"227 Quang Trung, P. 10, Gò Vấp, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
50,Cộng Cà Phê - 336 Trường Sa,10.7965019,106.6908396,"336 Trường Sa, P. 2, Quận Phú Nhuận, Phú Nhuận, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
51,22:22 Cà Phê - Trung Mỹ Tây,10.8483477,106.6138544,"Lô 004, Chung Cư Quân Khu 7, P. Trung Mỹ Tây, Quận 12, TP. HCM",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
52,Cộng Cà Phê - Công Trường Quốc Tế,10.7825647,106.6954565,"Tầng 3, Tòa Nhà Vietjet Air, 8 - 8Bis Công Trường Quốc Tế, P. 6, Quận 3, TP. HCM",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,Món Việt,no,no,yes,30.000 - 100.000,6.9,5.9,7.3,4.5,4.4
53,Cộng Cà Phê - Yersin,10.768185,106.696834,"93 Yersin, P. Cầu Ông Lãnh, Quận 1, TP. HCM",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,Món Việt,no,no,yes,25.000 - 60.000,6.8,6.4,7.4,4.5,1.0
54,Cà Phê Muối Huế - Faphin - Nguyễn Thị Thập,10.7392288,106.7075691,"503 Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",06:30 - 17:30,06:30 - 17:30,06:30 - 17:30,06:30 - 17:30,06:30 - 17:30,06:30 - 17:30,07:30 - 17:30,"Món Việt ,  Món Miền Trung",yes,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
55,Đảo Matcha - Trà & Cà Phê - Trương Định,10.7760693,106.6913883,"1B Trương Định, P. Võ Thị Sáu, Quận 3, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
56,22:22 - Cà Phê Pha Máy - Nguyễn Thị Đặng,10.8697638,106.6429623,"14 Nguyễn Thị Đặng, P. Hiệp Thành, Quận 12, TP. HCM",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,,Món Việt,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
57,Tạp Hoá Cà Phê Tự Do - Hồ Văn Huê,10.8004795,106.6751581,"1B Hồ Văn Huê, P. 9, Phú Nhuận, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
58,Cà Phê Ông Bầu - Thoại Ngọc Hầu,10.784341,106.639338,"44B Thoại Ngọc Hầu, P. Hòa Thạnh, Tân Phú, TP. HCM",Café/Dessert,"Trà ,  Trà chanh ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Sữa",06:00 - 21:30,06:00 - 21:30,06:00 - 21:30,06:00 - 21:30,06:00 - 21:30,06:00 - 21:30,06:00 - 21:30,Món Việt,no,no,no,16.000 - 32.000,0.0,0.0,0.0,4.5,0.0
59,Cà Phê Ông Bầu - Bửu Long,10.782403,106.661758,"J3 Bửu Long, P. 15, Quận 10, TP. HCM",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Nước ngọt ,  Trà sữa ,  Sữa",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,Món Việt,no,no,yes,16.000 - 35.000,9.0,7.3,9.3,4.5,4.8
60,Cộng Cà Phê - 136 Điện Biên Phủ,10.79591,106.703246,"134 - 136 Điện Biên Phủ, P. 17, Bình Thạnh, TP. HCM",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Nước ngọt ,  Sữa",07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,Món Việt,no,no,yes,10.000 - 65.000,8.5,7.5,9.0,4.5,4.6
