RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Bún Đậu Mắm Tôm Tiểu Bảo - Huỳnh Tịnh Của,10.7917419,106.7105297,"46 Huỳnh Tịnh Của, P. 19, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Bún, ",,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,no,no,no,30.000 -50.000,9.5,9.3,9.3,9.4,0.0
2,Bánh Căn Phan Rang,10.794747,106.695441,"006 Lô B, 23/49 Đinh Tiên Hoàng, P. 3, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Bánh khọt, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Bánh xèo, Bánh tằm, ","Món Miền Trung, ",15:15 - 18:00,15:15 - 18:00,15:15 - 18:00,15:15 - 18:00,15:15 - 18:00,15:15 - 18:00,15:15 - 18:00,yes,no,no,35.000 -50.000,7.3,7.3,6.8,7.2,0.0
3,Quán Thuần Chay Sức Khỏe Là Vàng,10.806456374372,106.7139454523926,"31 Đường D5, P. 25, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Nấm, Pizza & Pasta, Món chay, Cơm văn phòng, Home-made, Cơm, Xúc xích, Fastfood - Thức ăn nhanh, ","Quốc tế, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,yes,yes,yes,35.000 -100.000,9.2,8.8,7.7,8.5,0.0
4,Bon Appétit - Tiệm Bánh Pháp - Đường D2,10.8048057,106.71604,"122 Đường D2, P. 25, Quận Bình Thạnh, TP. HCM","Tiệm bánh, ","Bánh - Kẹo, ","Món Âu, Pháp, ",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,yes,no,no,4.000 -480.000,6.7,6.5,6.8,6.8,0.0
5,Meiwei - Trung Hoa Mỹ Vị - Pearl Plaza,10.800004453488,106.7185399976506,"L01-02 Tầng 1 , TTTM  Pearl Plaza, 561A Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM","Nhà hàng, ","Thịt Bò, Hải sản, Món nước, Lẩu, Dimsum, ","Món Á, ",10:00 - 21:15,10:00 - 21:15,10:00 - 21:15,10:00 - 21:15,10:00 - 21:15,10:00 - 21:15,10:00 - 21:15,no,no,yes,50.000 -500.000,7.6,8.4,8.6,8.0,0.0
6,Black Coffee & Beer,10.793185,106.709649,"8 Ngô Tất Tố, P. 19, Quận Bình Thạnh, TP. HCM","Beer club, ",,"Món Việt, ",18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,yes,yes,yes,20.000 -200.000,8.7,7.8,9.2,8.5,0.0
7,Ốc Cây Đa - Hoàng Hoa Thám,10.8058278,106.691043,"Hẻm 42 Hoàng Hoa Thám, Quận Bình Thạnh, TP. HCM","Ăn vặt/vỉa hè, Quán ăn, ","Hải sản, Nghêu - Sò - Ốc, ","Món Việt, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,no,no,no,30.000 -50.000,7.4,7.2,0.0,6.7,0.0
8,Ngọc Trâm - Nem Nướng & Bún Cá Nha Trang,10.814992,106.691544,"482/39 Lê Quang Định, P. 11, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Bún, Hải sản, Bánh canh, Cá, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Nem, ","Món Miền Trung, Nha Trang, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,25.000 -55.000,7.4,6.8,6.1,6.7,0.0
9,Cô Hiền - Cháo Gà Bắc Bộ,10.804963,106.709034,"35/5 Đinh Bộ Lĩnh, P. 24, Quận Bình Thạnh, TP. HCM","Ăn vặt/vỉa hè, ","Thịt Gà, Cháo, Ăn vặt - Ăn nhẹ, Nem, ","Món Việt, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,yes,yes,yes,18.000 -18.000,8.3,7.6,6.5,7.5,0.0
10,Cơm Gà Xối Mỡ 268 - Nguyễn Văn Đậu,10.813007,106.69358,"268 Nguyễn Văn Đậu, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Cơm, ","Món Việt, ",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,no,no,no,25.000 -35.000,7.7,7.1,6.2,7.1,0.0
