RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Trà Sữa Mèo My,11.16258,107.280149,"105/5 Ấp 1, Xã Phú Ngọc, Huyện Định Quán, Đồng Nai","Café/Dessert, ","Thức uống, Trà sữa, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,no,10.000 -30.000,9.0,9.0,9.0,4.7,0.0
2,Bún Bò Cao Khải,11.161309607972,107.2831557535686,"Km 104 Quốc Lộ 20, La Ngà, Huyện Định Quán, Đồng Nai","Quán ăn, ","Thịt Bò, Bún, Món nước, ","Món Việt, ",05:30 - 12:00,05:30 - 12:00,05:30 - 12:00,05:30 - 12:00,05:30 - 12:00,05:30 - 12:00,05:30 - 12:00,no,no,no,20.000 -30.000,9.2,8.7,9.0,4.8,0.0
3,Quán Cơm Tuyết Mai 1,11.159057,107.266342,"102 Ấp 4, Quốc Lộ 20, Xã La Ngà, Huyện Định Quán, Đồng Nai","Quán ăn, ","Cơm, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,no,30.000 -70.000,9.2,8.8,7.7,4.4,0.0
4,Việt Hồng - Quán Cơm,11.1583926,107.2703414999999,"Km 103 Quốc Lộ 20, Xã Phú Ngọc, Huyện Định Quán, Đồng Nai","Quán ăn, ","Cơm, Thức uống, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,no,40.000 -150.000,8.0,6.7,7.0,4.2,0.0
5,Gà Vườn Thạch Thảo,11.17063,107.33156,"Quốc Lộ 20, X. Phú Ngọc, Huyện Định Quán, Đồng Nai","Quán ăn, ","Thịt Gà, Tôm, Thịt Ếch, Gà ta, Sườn nướng, Hải sản, Lẩu, Cá, Mực, ","Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,yes,yes,yes,50.000 -200.000,8.8,8.8,8.8,4.5,0.0
6,Thế Giới Cacao,11.210462,107.410438,"Xã Phú Hòa, Huyện Định Quán, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,yes,20.000 -90.000,8.8,8.3,8.5,4.6,0.0
7,Việt Hồng Thịnh Vượng 2 - Cơm & Lẩu Cá,11.159319,107.274534,"Xã Phú Ngọc, Huyện Định Quán, Đồng Nai","Quán ăn, ","Hải sản, Lẩu, Cá, Cơm, ","Món Việt, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,no,no,no,30.000 -150.000,8.0,7.0,8.0,4.0,0.0
8,Phở Thịnh 116,11.210108,107.365264,"Số 8, Phố 1, Ấp 3, X. Phú Lợi, Huyện Định Quán, Đồng Nai","Quán ăn, ","Phở, Thịt Bò, ",,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,no,no,no,30.000 -60.000,0.0,0.0,0.0,3.9,0.0
9,Súp Cua Hà,11.1964377156577,107.352095246315,"Quốc Lộ 20, KP. Hiệp Tâm 2, TT. Định Quán, Huyện Định Quán, Đồng Nai","Ăn vặt/vỉa hè, ","Súp, Ăn vặt - Ăn nhẹ, ","Món Việt, ",06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,no,yes,yes,12.000 -20.000,10.0,10.0,10.0,4.2,0.0
10,Xà Cừ Quán,11.107487,107.164699,"Ấp Bến Nôm 2, Xã Phú Cường, Huyện Định Quán, Đồng Nai","Quán ăn, ","Đặc sản vùng, ",,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,no,no,no,50.000 -200.000,8.0,6.0,8.0,4.3,0.0
