RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
1,Gà Rán & Burger Lotteria - Cần Thơ Nguyễn Văn Cừ,10.0363664,105.7559478,"399A Nguyễn Văn Cừ, Khu Vực 3, P. Tân An, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Gà rán ,  Hamburger ,  Fastfood - Thức ăn nhanh",07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,,no,no,no,30.000 - 77.000,0.0,0.0,0.0,4.5,0.0
2,Gà Rán & Burger Lotteria - Cần Thơ Lottemart,10.0426203,105.7666837,"1F11 Lotte Mart Cần Thơ, 84 Mậu Thân, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Gà rán ,  Hamburger ,  Fastfood - Thức ăn nhanh",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
3,GÀ RÁN KFC - ĐƯỜNG TRẦN HOÀNG NA - CẦN THƠ,10.0217576,105.7545145,"207 - 209 - 211 Nguyễn Hiền, Khu Dân Cư 91B, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Gà rán ,  Xúc xích ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
4,Gà Rán KFC - Vinmart - Vinatex Cần Thơ,10.030555,105.780723,"42 Đường 30 Tháng 4, P. An Phú, Quận Ninh Kiều, Cần Thơ",Nhà hàng,"Thịt Gà ,  Gà rán ,  Hamburger ,  Beefsteak - Bò né ,  Thịt Bò ,  Hải sản ,  Cá ,  Súp ,  Salad ,  Ăn vặt - Ăn nhẹ ,  Cơm ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt ,  Mỹ",yes,no,yes,30.000 - 88.000,8.4,8.1,7.9,4.5,4.4
5,Gà Rán Popeyes - Trần Hưng Đạo (Cần Thơ),10.0351663,105.7756567,"153 Trần Hưng Đạo , Phường An Phú, Quận Ninh Kiều, Tp. Cần Thơ, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Gà rán ,  Hamburger ,  Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
6,Gà Rán & Burger Lotteria - Cần Thơ Big C,10.013563,105.784725,"Lô 1, KDC Hưng Phú 1, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Nhà hàng,"Thịt Gà ,  Gà rán ,  Hamburger ,  Cơm ,  Fastfood - Thức ăn nhanh",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,"Món Việt ,  Món Á ,  Món Hàn",yes,no,yes,30.000 - 100.000,7.6,7.4,7.7,4.5,4.1
7,Gà rán KFC - Lotte Mart Cần Thơ,10.0418763,105.7671205,"84 Mậu Thân, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Sang trọng,"Gà rán ,  Hamburger ,  Pizza & Pasta ,  Cơm ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,yes,yes,yes,50.000 - 500.000,3.0,5.0,5.0,4.5,2.7
8,Gà Rán KFC - Big C Hưng Phú Cần Thơ,10.014285,105.784199,"Lô Số 1 Khu Dân Cư Hưng Phú 1, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Nhà hàng,"Thịt Gà ,  Gà rán ,  Hamburger ,  Ăn vặt - Ăn nhẹ ,  Cơm ,  Thức uống ,  Nước ngọt ,  Fastfood - Thức ăn nhanh",,,,,,,,"Mỹ ,  Châu Mỹ",yes,no,yes,30.000 - 88.000,7.8,7.5,7.9,4.5,2.7
1,Vườn Nhãn - Gà Đá & Các Món Ăn Đồng Quê,10.00743,105.785911,"Đường Số 10, P. Hưng Thạnh, Quận Cái Răng, Cần Thơ",Quán ăn,Thịt Gà,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,Món Việt,no,no,no,15.000đ - 250.000,7.7,7.3,6.7,0.0,4.3
8,Mr Hạnh - Gà Rán & Khoai Lang Lắc,10.054761,105.770872,"92 Cách Mạng Tháng 8, P. Cái Khế, Quận Bình Thủy, Cần Thơ",Ăn vặt/vỉa hè,"Thịt Gà ,  Ăn vặt - Ăn nhẹ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,Món Việt,no,yes,yes,10.000đ - 100.000,7.0,9.0,8.0,0.0,4.4
9,Cơm Gà Xối Mỡ,10.0119326,105.7648441,"151/40A Trần Hoàng Na, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Thịt Gà ,  Gà xối mỡ",09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,,Món Việt,no,no,no,16.000đ - 20.000,8.0,6.0,6.0,0.0,4.2
38,Vado Canteen - Food & Drink,10.03382,105.782799,"42 Đề Thám, P. An Cư, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Cháo ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,Món Việt,no,no,no,15.000đ - 50.000,5.7,5.3,6.0,0.0,2.5
39,Hoàng Kí - Cơm Gà Xối Mỡ,10.001746,105.7569229000001,"36/6D Trần Chiên, P. Lê Bình, Quận Cái Răng, Cần Thơ",Quán ăn,"Thịt Gà ,  Gà xối mỡ ,  Cơm",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,Món Việt,no,no,no,16.000đ - 18.000,9.0,8.0,8.0,0.0,4.6
45,Xôi Gà Xá Xíu 15K - Hậu Thạnh Mỹ,9.998284,105.759912,"80 Hậu Thạnh Mỹ, P. Lê Bình, Quận Cái Răng, Cần Thơ",Ăn vặt/vỉa hè,"Home-made ,  Ăn vặt - Ăn nhẹ",06:30 - 11:00,06:30 - 11:00,06:30 - 11:00,06:30 - 11:00,06:30 - 11:00,06:30 - 11:00,,Món Việt,no,yes,yes,10.000đ - 15.000,10.0,10.0,10.0,0.0,5.0
