RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Bún Riêu Bà 7 Dì 8,10.267839,105.269814,"17 Tôn Đức Thắng, Xã Núi Sập, Huyện Thoại Sơn, An Giang","Quán ăn, ","Bún, Thịt Heo, Món nước, ","Món Miền Nam, ",15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,yes,no,no,10.000 -30.000,10.0,10.0,10.0,5.0,0.0
2,Quốc Bảo Cafe,10.2678685238303,105.2694477885961,"3 Tôn Đức Thắng, TT. Núi Sập, Huyện Thoại Sơn, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,7.000 -18.000,10.0,9.0,10.0,5.0,0.0
3,Lê Quýt - Quán Nhậu Bình Dân,10.2648970399397,105.2662147209048,"Trần Hưng Đạo, TT. Núi Sập, Huyện Thoại Sơn, An Giang","Quán ăn, Quán nhậu, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Lẩu, Ăn vặt - Ăn nhẹ, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,no,70.000 -280.000,8.0,9.0,9.0,4.6,0.0
4,Bánh Canh Tép,10.2652991997679,105.2679350227117,"Nguyễn Văn Trỗi, TT. Núi Sập, Huyện Thoại Sơn, An Giang","Ăn vặt/vỉa hè, ",,"Món Việt, ",13:00 - 19:00,13:00 - 19:00,13:00 - 19:00,13:00 - 19:00,13:00 - 19:00,13:00 - 19:00,13:00 - 19:00,no,yes,yes,10.000 -20.000,9.2,8.2,7.6,4.6,0.0
5,"Hải Yến - Bánh Âu, Trà Sữa & Ăn Vặt",10.267103,105.26706,"437 Nguyễn Huệ, T.T Núi Sập, Huyện Thoại Sơn, An Giang","Café/Dessert, ","Bánh - Kẹo, Sinh tố - Nước ép, Home-made, Ăn vặt - Ăn nhẹ, Thức uống, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,yes,5.000 -199.000,7.3,7.3,7.3,3.5,0.0
6,Phụng Hoàng - Nguyễn Huệ,10.279158,105.270651,"93 Nguyễn Huệ, Thị Trấn Núi Sập, Huyện Thoại Sơn, An Giang","Nhà hàng, Karaoke, ",,"Món Việt, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,no,yes,yes,25.000 -500.000,8.0,8.0,8.3,4.5,0.0
8,Quán Cơm Trinh,10.265172,105.26488,"Tỉnh Lộ 943, Xã Thoại Giang, Huyện Thoại Sơn, An Giang","Quán ăn, ","Cơm, ","Món Việt, ",07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,no,no,no,15.000 -30.000,9.0,8.0,7.0,4.4,0.0
10,Hoa Lý Cafe,10.36184,105.379154,"943 Phú Hòa, Huyện Thoại Sơn, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ",,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,15.000 -55.000,0.0,0.0,0.0,3.8,0.0
11,Quang Tùng Coffee,10.26371,105.266985,"Nguyễn Văn Trỗi, Thị Trấn Núi Sập, Huyện Thoại Sơn, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,no,no,yes,10.000 -20.000,8.0,9.0,7.0,4.4,0.0
12,Mì Cay Baza,10.2624817,105.2648282,"56 Lê Thánh Tôn, Huyện Thoại Sơn, An Giang","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Món Á, Món Hàn, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,yes,yes,30.000 -50.000,8.0,8.0,6.0,1.8,0.0
