RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
13,Chè Thanh Tâm - Phan Văn Trị,10.754595,106.674392,"528 Phan Văn Trị, P.7, Quận 5, TP. HCM",Quán ăn,"Chè ,  Sinh tố - Nước ép ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Cocktail",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,"Món Á ,  Món Trung Hoa",yes,no,no,25.000đ - 44.000,7.1,7.0,6.9,0.0,4.0
14,Cơm Gà Đông Nguyên - Nguyễn Trãi,10.75284,106.658481,"801 Nguyễn Trãi, P. 14, Quận 5, TP. HCM","Nhà hàng , Quán ăn","Thịt Gà ,  Cơm văn phòng ,  Cơm",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,Món Việt,no,yes,no,50.000đ - 80.000,6.8,6.4,6.3,0.0,2.2
15,Quán Phan Rang Tháp Chàm - Bánh Căn,10.7629434,106.677779,"55A Hùng Vương, P. 4, Quận 5, TP. HCM",Quán ăn,"Trà ,  Thịt Heo ,  Món nước ,  Bánh canh ,  Bánh - Kẹo ,  Bánh cuốn ,  Ăn vặt - Ăn nhẹ ,  Bánh tằm ,  Thức uống ,  Bia ,  Nước ngọt ,  Bánh Căn",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,Món Việt,no,no,no,20.000đ - 55.000,7.0,6.4,6.2,0.0,3.5
16,"MUTI Vơ Cá Viên Chiên, Trà Trái Cây & Ăn Vặt - Trần Hưng Đạo B",10.751491,106.667773,"Chung Cư Viễn Đông, 107 Trần Hưng Đạo B, P. 6, Quận 5, TP. HCM",Quán ăn,"Ăn vặt - Ăn nhẹ ,  Nem ,  Cá/bò viên","00:01 - 03:00
14:00 - 23:59","00:01 - 03:00
14:00 - 23:59","00:01 - 03:00
14:00 - 23:59","00:01 - 03:00
14:00 - 23:59","00:01 - 03:00
14:00 - 23:59","00:01 - 03:00
14:00 - 23:59","00:01 - 03:00
14:00 - 23:59",,no,no,no,20.000đ - 90.000,10.0,10.0,9.8,0.0,5.0
17,Khang Dim Sum Bar,10.7560683,106.6716174,"41 Nguyễn Duy Dương, P. 8, Quận 5, TP. HCM",Nhà hàng,"Tôm ,  Cua - Ghẹ ,  Bún ,  Hủ tiếu ,  Hải sản ,  Mì ,  Cháo ,  Miến ,  Nghêu - Sò - Ốc ,  Thịt Vịt ,  Dimsum ,  Thức uống ,  Trà sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Á ,  Món Trung Hoa",no,no,yes,30.000đ - 330.000,7.1,6.8,7.3,0.0,2.6
18,No1 Ramen,10.7532986,106.674548,"Lầu 1, 1061 - 1063 Trần Hưng Đạo, P. 5, Quận 5, TP. HCM",Nhà hàng,"Món nước ,  Sushi & Sashimi",Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,"Món Á ,  Món Nhật",no,no,yes,10.000đ - 65.000,6.9,7.0,7.6,0.0,4.1
19,Beefsteak Lục Nguyên - Trần Hưng Đạo,10.752545,106.667209,"109 Trần Hưng Đạo, P. 6, Quận 5, TP. HCM",Quán ăn,"Thịt Bò ,  Beefsteak - Bò né",07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,Món Việt,no,yes,yes,40.000đ - 110.000,6.9,5.4,5.7,0.0,2.2
20,Lù Đù - Cơm Bò Bulgogi & Bánh Bò Kho,10.754049,106.665214,"646F Nguyễn Trãi, P. 11, Quận 5, TP. HCM",Quán ăn,"Bò Kho ,  Thịt Bò ,  Cháo ,  Bánh - Kẹo ,  Ăn vặt - Ăn nhẹ ,  Cơm",07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,Món Việt,no,no,no,12.000đ - 180.000,9.8,9.8,9.6,0.0,4.7
21,Chè Thanh Tâm - Bùi Hữu Nghĩa,10.7544,106.67443,"98 Bùi Hữu Nghĩa, P. 7, Quận 5, TP. HCM",Quán ăn,"Chè ,  Ăn vặt - Ăn nhẹ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,Món Việt,yes,no,no,18.000đ - 44.000,6.9,6.9,6.5,0.0,2.7
22,Đại Phát Bakery - Nguyễn Trãi,10.754204,106.667443,"575 Nguyễn Trãi, P. 7, Quận 5, TP. HCM",Tiệm bánh,"Bánh mì ,  Bánh sinh nhật/Bánh kem ,  Bánh - Kẹo",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,"Món Việt ,  Món Trung Hoa",yes,no,no,30.000đ - 220.000,8.0,7.6,7.5,0.0,4.4
23,Cơm Tấm 500 An Dương Vương,10.758137,106.676141,"500 An Dương Vương, P. 4, Quận 5, TP. HCM",Quán ăn,"Cơm Tấm ,  Thịt Heo ,  Sườn nướng ,  Cơm",06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,Món Việt,yes,no,no,20.000đ - 44.000,3.9,3.3,3.8,0.0,1.8
24,Danshari Coffee - Chợ Lớn,10.7594694,106.6674172,"133/3 Nguyễn Chí Thanh, P. 9, Quận 5, TP. HCM",Café/Dessert,"Bánh - Kẹo ,  Café - Kem ,  Sinh tố - Nước ép ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Nước ngọt",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,Món Việt,yes,no,yes,40.000đ - 195.000,7.2,7.2,7.7,0.0,4.7
25,Bánh Canh Cây,10.7552911,106.6742769,"136 Bùi Hữu Nghĩa, P. 7, Quận 5, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Món nước ,  Miến",15:00 - 22:59,15:00 - 22:59,15:00 - 22:59,15:00 - 22:59,15:00 - 22:59,15:00 - 22:59,15:00 - 22:59,Món Việt,no,no,no,30.000đ - 40.000,6.5,6.1,6.3,0.0,2.8
26,Uncle Tea - Trà Đài Loan - Trần Hưng Đạo,10.754784,106.678743,"612 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",Café/Dessert,"Trà ,  Thức uống ,  Trà sữa",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á ,  Đài Loan",no,no,yes,29.000đ - 60.000,5.6,6.0,5.2,0.0,1.8
27,Sandwich - Hamburger Chía Núi - Nguyễn Trãi,10.753842,106.667351,"56 Trần Xuân Hòa, P. 7, Quận 5, TP. HCM",Quán ăn,"Gà rán ,  Hamburger ,  Thịt Bò ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Xúc xích ,  Fastfood - Thức ăn nhanh",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,"Bánh Pizza ,  Món Âu",yes,no,no,16.000đ - 24.000,8.3,8.2,7.5,0.0,3.6
28,Chè HongKong - 港式糖水 - Phan Phú Tiên,10.7519883,106.6656522,"28 Phan Phú Tiên, P. 10, Quận 5, TP. HCM",Ăn vặt/vỉa hè,"Lẩu ,  Ăn vặt - Ăn nhẹ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt ,  Quốc tế ,  Món Miền Nam",no,yes,yes,,6.5,6.5,6.4,0.0,3.6
29,Bánh Tráng Nướng Đà Lạt NTP,10.7582265281235,106.6706317663193,"285 Hùng Vương, P 9, Quận 5, TP. HCM",Ăn vặt/vỉa hè,"Bánh tráng ,  Ăn vặt - Ăn nhẹ",16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,Đà Lạt,no,yes,yes,7.000đ - 19.000,7.7,7.1,7.0,0.0,3.7
30,Cam Cam Kafe,10.7533901855263,106.6577696190142,"Tầng 2, 806/5E Nguyễn Trãi, P. 14, Quận 5, TP. HCM",Café/Dessert,"Café - Kem ,  Sinh tố - Nước ép ,  Ăn vặt - Ăn nhẹ ,  Thức uống",Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Món Việt,no,no,yes,30.000đ - 70.000,8.4,8.8,9.1,0.0,4.6
31,Sushi Phước Ngư Đông Hải - Take Away,10.752884,106.660872,"711 Nguyễn Trãi, P. 11, Quận 5, TP. HCM",Shop Online,"Tôm ,  Hải sản ,  Cá ,  Sushi & Sashimi ,  Mực",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,"Món Á ,  Món Nhật",no,no,yes,10.000đ - 500.000,6.6,6.7,6.4,0.0,2.5
32,Ốc Nốc Quán - Nguyễn Biểu,10.754258,106.684268,"36 - 38 Nguyễn Biểu, P. 11, Quận 5, TP. HCM",Quán ăn,"Thịt Gà ,  Hải sản ,  Lẩu ,  Ăn vặt - Ăn nhẹ ,  Thức uống",,,,,,,,Món Việt,no,no,no,30.000đ - 270.000,6.5,5.7,5.7,0.0,2.5
33,Nhà Hàng TAKA BBQ - Nguyễn Tri Phương,10.7620931,106.6681992,"327 Nguyễn Tri Phương, Quận 5, TP. HCM",Nhà hàng,"Thịt Gà ,  Thịt Bò ,  Bún ,  Mì ,  Món nước ,  Lẩu ,  Miến ,  Ăn vặt - Ăn nhẹ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á ,  Món Hàn",no,no,yes,30.000đ - 450.000,6.2,6.4,5.6,0.0,1.9
34,Bà Tám - Cacao Đá & Bánh Mì,10.754081,106.682349,"Hẻm 14 Trần Bình Trọng, Quận 5, TP. HCM","Ăn vặt/vỉa hè , Quán ăn","Bánh mì ,  Ăn vặt - Ăn nhẹ ,  Nem",,,,,,,,Món Việt,no,no,no,10.000đ - 20.000,8.3,7.9,7.0,0.0,4.6
35,Há Cảo Gia Hòa,10.753685,106.658157,"49 Lão Tử, P. 14, Quận 5, TP. HCM",Ăn vặt/vỉa hè,"Bánh bao ,  Bánh - Kẹo ,  Ăn vặt - Ăn nhẹ ,  Nem",08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,Món Việt,no,yes,yes,20.000đ - 35.000,8.3,8.4,6.9,0.0,4.0
36,Hải Sản Bê Vàng,10.759281,106.678682,"261 - 263 An Dương Vương, P. 3, Quận 5, TP. HCM",Nhà hàng,"Thịt Gà ,  Thịt Bò ,  Hải sản ,  Lẩu ,  Rượu vang ,  Thức uống ,  Bia ,  Nước ngọt",08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,"Miền Đông ,  Món Miền Nam",no,yes,yes,300.000đ - 550.000,8.3,7.5,7.9,0.0,4.3
37,Ái Huê - Ẩm Thực Trung Hoa,10.751998,106.659868,"412 - 418 Trần Hưng Đạo, P. 1, Quận 5, TP. HCM","Nhà hàng , Tiệc cưới/Hội nghị","Hải sản ,  Thịt Vịt",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á ,  Món Trung Hoa",no,yes,yes,200.000đ - 550.000,7.1,6.5,7.0,0.0,2.5
38,Tokori BBQ - Nhà Hàng Nướng Nhật Bản - Ngô Quyền,10.7545437,106.6664461,"105 Ngô Quyền, P. 11, Quận 5, TP. HCM",Nhà hàng,"Thịt Bò ,  Lẩu ,  Sushi & Sashimi","10:00 - 14:00
17:00 - 22:00","10:00 - 14:00
17:00 - 22:00","10:00 - 14:00
17:00 - 22:00","10:00 - 14:00
17:00 - 22:00","10:00 - 14:00
17:00 - 22:00","10:00 - 14:00
17:00 - 22:00","10:00 - 14:00
17:00 - 22:00",Món Nhật,no,no,yes,50.000đ - 650.000,8.6,8.4,8.5,0.0,4.0
39,Chè Sen Tường Phong,10.7519083,106.6656547,"26 Chung Cư Lầu 3 Đường Phan Phú Tiên, P. 10, Quận 5, TP. HCM",Ăn vặt/vỉa hè,"Lẩu ,  Ăn vặt - Ăn nhẹ",,,,,,,,"Món Việt ,  Quốc tế",no,yes,yes,,7.4,6.7,6.4,0.0,4.2
40,Cháo Dinh Dưỡng Việt Soup - Trần Bình Trọng,10.753778,106.682054,"44 Trần Bình Trọng, P. 1, Quận 5, TP. HCM",Ăn vặt/vỉa hè,"Bồ Câu ,  Cháo ,  Ăn vặt - Ăn nhẹ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,Món Việt,no,yes,yes,10.000đ - 18.000,9.4,9.1,9.1,0.0,4.5
41,Dimsum Ông Sủi,10.751437,106.659187,"26 Châu Văn Liêm, P. 10, Quận 5, TP. HCM",Quán ăn,"Thịt Bò ,  Bánh bao ,  Hoành Thánh - Vằn Thắn ,  Bánh - Kẹo ,  Sủi cảo ,  Dimsum ,  Bánh tằm",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,"Món Á ,  Món Trung Hoa",no,no,no,25.000đ - 580.000,7.5,6.9,7.6,0.0,4.8
42,Trần Quang Ký - Vịt Quay Sốt Tiêu Đen,10.752956,106.668529,"390 Trần Phú, P. 7, Quận 5, TP. HCM",Quán ăn,"Heo quay ,  Vịt quay ,  Sườn nướng ,  Bánh bao ,  Lẩu ,  Thịt Vịt ,  Bánh - Kẹo",06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,"Món Á ,  Món Trung Hoa",no,no,no,100.000đ - 200.000,7.8,7.3,6.9,0.0,2.8
43,Đặc Sản Miền Trung - Minh Châu,10.7569209,106.674051,"277/3 TrầN Phú, P. 8, Quận 5, TP. HCM",Quán ăn,"Bún ,  Chả giò ,  Ăn vặt - Ăn nhẹ ,  Cơm ,  Nem",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,Tạm nghỉ,Món Việt,yes,yes,no,23.000đ - 85.000,8.4,7.9,6.1,0.0,3.8
44,"Juice Time - Sinh Tố, Nước Ép & Trà Sữa",10.756457,106.668924,"118 An Dương Vương, Phường 9, Quận 5, TP. HCM",Ăn vặt/vỉa hè,"Trà ,  Sinh tố - Nước ép ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Trà sữa ,  Sữa",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,Món Việt,yes,yes,yes,15.000đ - 28.000,8.4,7.5,7.1,0.0,3.4
45,Bún Đậu Tràng An - Nguyễn Duy Dương,10.7562935,106.671757,"51 Nguyễn Duy Dương, P. 8, Quận 5, TP. HCM",Quán ăn,"Bún ,  Món nước ,  Ăn vặt - Ăn nhẹ ,  Cơm",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,"Món Việt ,  Món Bắc",no,no,no,25.000đ - 35.000,8.0,7.7,7.0,0.0,3.4
46,Nhật Nguyệt Garden Cafe,10.7545449,106.6791488,"905 Trần Hưng Đạo, P. 1, Quận 5, TP. HCM",Café/Dessert,"Café - Kem ,  Sinh tố - Nước ép",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,Món Việt,no,no,yes,30.000đ - 50.000,6.1,6.4,8.2,0.0,3.1
47,Trà Viên Quán - Trà Sữa Đài Loan - Nguyễn Trãi,10.757319,106.678332,"150A Nguyễn Trãi, P. 3, Quận 5, TP. HCM",Café/Dessert,"Trà ,  Thức uống ,  Trà sữa ,  Sữa",09:30 - 22:30,09:30 - 22:30,09:30 - 22:30,09:30 - 22:30,09:30 - 22:30,09:30 - 22:30,09:30 - 22:30,"Món Á ,  Đài Loan",no,no,yes,25.000đ - 40.000,6.6,6.8,6.7,0.0,4.3
48,Phá Lấu Xiên Que & Gà Nướng Vỉa Hè,10.753738,106.6677521,"565/21 Nguyễn Trãi, Quận 5, TP. HCM",Ăn vặt/vỉa hè,"Ăn vặt - Ăn nhẹ ,  Cá/bò viên ,  Phá lấu",18:00 - 22:00,18:00 - 22:00,18:00 - 22:00,18:00 - 22:00,18:00 - 22:00,18:00 - 22:00,18:00 - 22:00,Món Việt,no,yes,yes,30.000đ - 77.000,7.2,6.7,6.0,0.0,3.1
49,Xôi Bát Bửu & Xôi Sầu Riêng - An Dương Vương,10.7584376,106.6764573,"447 An Dương Vương, P. 3, Quận 5, TP. HCM",Ăn vặt/vỉa hè,"Xôi ,  Ăn vặt - Ăn nhẹ ,  Cơm",15:00 - 21:30,15:00 - 21:30,15:00 - 21:30,15:00 - 21:30,15:00 - 21:30,15:00 - 21:30,15:00 - 21:30,Món Việt,no,yes,yes,15.000đ - 20.000,6.8,6.7,6.6,0.0,4.2
50,Uncle Tea - Trà Đài Loan - Lão Tử,10.753664,106.659144,"21/31 Lão Tử, P. 11, Quận 5, TP. HCM",Café/Dessert,"Trà ,  Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa ,  Sữa",09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,"Món Á ,  Đài Loan",no,no,yes,29.000đ - 60.000,6.4,6.1,6.5,0.0,3.1
51,I Love Kem - Lê Hồng Phong,10.761363,106.676788,"260 Lê Hồng Phong, P. 4, Quận 5, TP. HCM",Café/Dessert,"Café - Kem ,  Ăn vặt - Ăn nhẹ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,Món Việt,no,no,yes,30.000đ - 50.000,7.2,6.8,7.1,0.0,3.9
52,Bà Dzú - Bún Măng Bò - Cao Đạt,10.75393,106.680905,"308 Cao Đạt, P. 1, Quận 5, TP. HCM",Quán ăn,"Bún ,  Món nước ,  Trái cây",09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,Món Việt,no,no,no,30.000đ - 60.000,7.6,6.9,6.7,0.0,3.0
53,Cơm Truyền Ký 2 - Trần Phú,10.757191,106.674066,"257A Trần Phú, P. 8, Quận 5, TP. HCM",Quán ăn,"Thịt Gà ,  Tôm ,  Heo quay ,  Thịt Heo ,  Thịt Bò ,  Hải sản ,  Cơm",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á ,  Món Trung Hoa",no,no,no,30.000đ - 110.000,7.1,6.1,6.6,0.0,3.7
54,Cheese Coffee - Hồng Bàng,10.754737,106.660274,"307 Hồng Bàng, P. 11, Quận 5, TP. HCM",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa ,  Sữa",09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,Món Việt,no,no,yes,20.000đ - 40.000,7.5,7.2,7.8,0.0,4.0
55,Cố Đô - Nhà Hàng Các Món Ăn Huế,10.758614,106.677173,"367 An Dương Vương, P.3, Quận 5, TP. HCM",Nhà hàng,"Thịt Gà ,  Thịt Bò ,  Thịt Heo ,  Hải sản ,  Món nước ,  Bánh - Kẹo ,  Café - Kem ,  Sinh tố - Nước ép ,  Món Huế ,  Ăn vặt - Ăn nhẹ ,  Rượu vang ,  Thức uống ,  Bia ,  Nước ngọt ,  Trái cây","09:00 - 14:00
16:00 - 21:45","09:00 - 14:00
16:00 - 21:45","09:00 - 14:00
16:00 - 21:45","09:00 - 14:00
16:00 - 21:45","09:00 - 14:00
16:00 - 21:45","09:00 - 14:00
16:00 - 21:45","09:00 - 14:00
16:00 - 21:45","Món Huế ,  Món Miền Trung",no,yes,yes,45.000đ - 385.000,7.7,6.9,7.5,0.0,3.7
