RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Vườn Ổi Bảy Thìn - Quán Ăn Gia Đình,10.5943121086712,104.9765183776617,"Quốc Lộ 91, Huyện Tịnh Biên, An Giang","Quán ăn, Du lịch sinh thái, ","Cơm, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,50.000 -300.000,8.0,8.0,8.5,4.5,0.0
2,Như Ý Cafe,10.490945,105.023453,"Lê Lợi, Xã An Hảo, Huyện Tịnh Biên, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,10.000 -30.000,7.5,7.5,7.0,4.4,0.0
3,Phở Hà Nội - Chi Lăng,10.5316667,105.0263889,"Thị Trấn Chi Lăng, Huyện Tịnh Biên, An Giang","Quán ăn, ","Phở, Món nước, ","Món Việt, Món Bắc, Hà Nội, ",Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,yes,yes,no,20.000 -30.000,8.0,8.0,8.0,4.5,0.0
4,Chiều Biên Giới - Quán Ăn Gia Đình,10.6277343475671,105.010469444096,"42 Quốc Lộ 91, TT. Tịnh Biên, Huyện Tịnh Biên, An Giang","Quán ăn, ","Thịt Gà, Thịt Bò, ","Món Việt, ",08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,no,yes,no,50.000 -300.000,9.0,8.0,9.0,4.6,0.0
5,Nhà Hàng - Khách Sạn Ngọc Hân,10.623597,105.0051599999999,"Trà Sư, TT Nhà Bàng, Huyện Tịnh Biên, An Giang","Nhà hàng, ","Thịt Bò, Lẩu, Đặc sản rừng, Đặc sản vùng, ","Món Miền Nam, ",00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,no,no,yes,50.000 -1.000.000,6.0,0.0,6.5,3.0,0.0
6,Mỹ Tiên - Bánh Canh Vĩnh Trung,10.5447161090202,105.0237198919057,"Lê Lợi, Xã Vĩnh Hạ, Huyện Tịnh Biên, An Giang","Quán ăn, ","Món nước, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,10.000 -5.000,8.0,7.7,7.7,4.4,0.0
7,Quán Ăn Tranh,10.5661627183645,105.0151784058283,"Tỉnh Lộ 948, Xã Vĩnh Trung, Huyện Tịnh Biên, An Giang","Quán ăn, ","Thịt Gà, Thịt Heo, Hải sản, Món nước, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,no,50.000 -300.000,9.0,8.0,9.0,4.6,0.0
8,Phương Thảo - Bánh Xèo,10.494039,105.024751,"ĐT 948, Huyện Tịnh Biên, An Giang","Quán ăn, ","Ăn vặt - Ăn nhẹ, Bánh xèo, ","Món Việt, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,no,no,no,20.000 -50.000,8.0,7.0,0.0,4.3,0.0
10,Phở Phú Hương,10.627475,104.996869,"197 Nguyễn Sinh Sắc, Huyện Tịnh Biên, An Giang","Quán ăn, ","Món nước, ","Món Việt, ",05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,no,no,no,20.000 -30.000,8.0,8.0,9.0,4.6,0.0
11,Ngọc Ánh Cafe,10.588519,105.006357,"157/6 Ấp Mằng Rò, Xã Văn Giáo, Huyện Tịnh Biên, An Giang","Quán ăn, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,no,no,yes,10.000 -40.000,7.0,7.0,7.0,4.2,0.0
12,Kim Vy - Quán Cơm Bình Dân,10.6031452014867,104.947701729834,"Hữu Nghị, Xã Xuân Biên, Huyện Tịnh Biên, An Giang","Quán ăn, ","Cơm Tấm, Cơm, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,10.000 -30.000,9.0,8.0,8.0,4.6,0.0
